"ID","Strain","Counts","total_counts","rel_counts","bac_copies","bac_copies_raw","Ct_Mean_bac","Ct_SD_bac","abs_counts_org","limit_passed","Type","Experiment","Plate","CommunityCombo","Treatment","Notes","present","spec_name","spec_name_uniq","Treatment_simp","total_reads","sample_geq","abs_counts","geq_passed","arrival","arrival_comm","dropout_type"
"3-4_1","ESL0186",0,6876,0,5650459527.93869,4185525.57625088,14.4706163406372,0.286793291568756,0,"Yes","bee","3","5","1'","B1-A1","","0","Lactobacillus kullabergensis","Lactobacillus kullabergensis (ESL0186)","BA",6876,821765.492719414,1,"0","second","second1'","Full (second)"
"3-4_1","ESL0261",330,6876,0.0479930191972077,5650459527.93869,4185525.57625088,14.4706163406372,0.286793291568756,271182612.597407,"Yes","bee","3","5","1'","B1-A1","","1","Lactobacillus kullabergensis","Lactobacillus kullabergensis (ESL0261)","BA",6876,821765.492719414,271182612.597407,"1","first","first1'","Full (first)"
"3-4_2","ESL0825",7,13022,0.000537551835355552,6905566296.76473,5115234.2938998,14.1749954223633,0.0449382700026035,3712099.83699532,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium apousia","Bifidobacterium apousia (ESL0825)","BA",13022,530299.976713618,3712099.83699532,"1","second","second1'","Full (second)"
"3-4_2","ESL0820",282,13022,0.0216556596528951,6905566296.76473,5115234.2938998,14.1749954223633,0.0449382700026035,149544593.43324,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium apousia","Bifidobacterium apousia (ESL0820)","BA",13022,530299.976713618,149544593.43324,"1","first","first1'","Full (first)"
"3-4_2","ESL0822",0,13022,0,6905566296.76473,5115234.2938998,14.1749954223633,0.0449382700026035,0,"Yes","bee","3","5","1'","B1-A1","","0","Bifidobacterium asteroides","Bifidobacterium asteroides (ESL0822)","BA",13022,530299.976713618,1,"0","second","second1'","Full (second)"
"3-4_2","ESL0170",52,13022,0.00399324220549839,6905566296.76473,5115234.2938998,14.1749954223633,0.0449382700026035,27575598.7891081,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium asteroides","Bifidobacterium asteroides (ESL0170)","BA",13022,530299.976713618,27575598.7891081,"1","first","first1'","Full (first)"
"3-4_2","ESL0824",0,13022,0,6905566296.76473,5115234.2938998,14.1749954223633,0.0449382700026035,0,"Yes","bee","3","5","1'","B1-A1","","0","Bifidobacterium polysaccharolyticum","Bifidobacterium polysaccharolyticum (ESL0824)","BA",13022,530299.976713618,1,"0","second","second1'","Full (second)"
"3-4_2","ESL0198",186,13022,0.0142835201965904,6905566296.76473,5115234.2938998,14.1749954223633,0.0449382700026035,98635795.6687329,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium polysaccharolyticum","Bifidobacterium polysaccharolyticum (ESL0198)","BA",13022,530299.976713618,98635795.6687329,"1","first","first1'","Full (first)"
"3-4_2","ESL0827",0,13022,0,6905566296.76473,5115234.2938998,14.1749954223633,0.0449382700026035,0,"Yes","bee","3","5","1'","B1-A1","","0","Bifidobacterium sp1.","Bifidobacterium sp1. (ESL0827)","BA",13022,530299.976713618,1,"0","second","second1'","Full (second)"
"3-4_2","ESL0199",1772,13022,0.136077407464291,6905566296.76473,5115234.2938998,14.1749954223633,0.0449382700026035,939691558.736531,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium sp1.","Bifidobacterium sp1. (ESL0199)","BA",13022,530299.976713618,939691558.736531,"1","first","first1'","Full (first)"
"3-4_2","ESL0200",0,13022,0,6905566296.76473,5115234.2938998,14.1749954223633,0.0449382700026035,0,"Yes","bee","3","5","1'","B1-A1","","0","Bifidobacterium sp2.","Bifidobacterium sp2. (ESL0200)","BA",13022,530299.976713618,1,"0","second","second1'","Full (second)"
"3-4_2","ESL0819",92,13022,0.00706496697895869,6905566296.76473,5115234.2938998,14.1749954223633,0.0449382700026035,48787597.8576528,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium sp2.","Bifidobacterium sp2. (ESL0819)","BA",13022,530299.976713618,48787597.8576528,"1","first","first1'","Full (first)"
"3-4_2","ESL0394",3578,13022,0.274765780986024,6905566296.76473,5115234.2938998,14.1749954223633,0.0449382700026035,1897413316.68132,"Yes","bee","3","5","1'","B1-A1","","1","Lactobacillus melliventris","Lactobacillus melliventris (ESL0394)","BA",13022,530299.976713618,1897413316.68132,"1","first","first1'","Full (first)"
"3-4_2","ESL0263",1540,13022,0.118261403778221,6905566296.76473,5115234.2938998,14.1749954223633,0.0449382700026035,816661964.138971,"Yes","bee","3","5","1'","B1-A1","","1","Lactobacillus apis","Lactobacillus apis (ESL0263)","BA",13022,530299.976713618,816661964.138971,"1","first","first1'","Full (first)"
"3-4_2","ESL0185",0,13022,0,6905566296.76473,5115234.2938998,14.1749954223633,0.0449382700026035,0,"Yes","bee","3","5","1'","B1-A1","","0","Lactobacillus apis","Lactobacillus apis (ESL0185)","BA",13022,530299.976713618,1,"0","second","second1'","Full (second)"
"3-4_2","ESL0183",0,13022,0,6905566296.76473,5115234.2938998,14.1749954223633,0.0449382700026035,0,"Yes","bee","3","5","1'","B1-A1","","0","Lactobacillus helsingborgensis","Lactobacillus helsingborgensis (ESL0183)","BA",13022,530299.976713618,1,"0","second","second1'","Full (second)"
"3-4_2","ESL0835",1502,13022,0.115343265243434,6905566296.76473,5115234.2938998,14.1749954223633,0.0449382700026035,796510565.023854,"Yes","bee","3","5","1'","B1-A1","","1","Lactobacillus helsingborgensis","Lactobacillus helsingborgensis (ESL0835)","BA",13022,530299.976713618,796510565.023854,"1","first","first1'","Full (first)"
"3-4_2","ESL0184",0,13022,0,6905566296.76473,5115234.2938998,14.1749954223633,0.0449382700026035,0,"Yes","bee","3","5","1'","B1-A1","","0","Lactobacillus melliventris","Lactobacillus melliventris (ESL0184)","BA",13022,530299.976713618,1,"0","second","second1'","Full (second)"
"3-4_2","ESL0350",2410,13022,0.185071417600983,6905566296.76473,5115234.2938998,14.1749954223633,0.0449382700026035,1278022943.87982,"Yes","bee","3","5","1'","B1-A1","","1","Lactobacillus melliventris","Lactobacillus melliventris (ESL0350)","BA",13022,530299.976713618,1278022943.87982,"1","first","first1'","Full (first)"
"3-4_2","ESL0186",0,13022,0,6905566296.76473,5115234.2938998,14.1749954223633,0.0449382700026035,0,"Yes","bee","3","5","1'","B1-A1","","0","Lactobacillus kullabergensis","Lactobacillus kullabergensis (ESL0186)","BA",13022,530299.976713618,1,"0","second","second1'","Full (second)"
"3-4_2","ESL0261",577,13022,0.0443096298571648,6905566296.76473,5115234.2938998,14.1749954223633,0.0449382700026035,305983086.563757,"Yes","bee","3","5","1'","B1-A1","","1","Lactobacillus kullabergensis","Lactobacillus kullabergensis (ESL0261)","BA",13022,530299.976713618,305983086.563757,"1","first","first1'","Full (first)"
"3-4_3","ESL0825",39,8576,0.00454757462686567,4181879836.68713,3097688.76791639,14.9141798019409,0.343993633985519,19017410.6379196,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium apousia","Bifidobacterium apousia (ESL0825)","BA",8576,487625.913792809,19017410.6379196,"1","second","second1'","Full (second)"
"3-4_3","ESL0820",350,8576,0.0408115671641791,4181879836.68713,3097688.76791639,14.9141798019409,0.343993633985519,170669069.827483,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium apousia","Bifidobacterium apousia (ESL0820)","BA",8576,487625.913792809,170669069.827483,"1","first","first1'","Full (first)"
"3-4_3","ESL0822",0,8576,0,4181879836.68713,3097688.76791639,14.9141798019409,0.343993633985519,0,"Yes","bee","3","5","1'","B1-A1","","0","Bifidobacterium asteroides","Bifidobacterium asteroides (ESL0822)","BA",8576,487625.913792809,1,"0","second","second1'","Full (second)"
"3-4_3","ESL0170",159,8576,0.0185401119402985,4181879836.68713,3097688.76791639,14.9141798019409,0.343993633985519,77532520.2930566,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium asteroides","Bifidobacterium asteroides (ESL0170)","BA",8576,487625.913792809,77532520.2930566,"1","first","first1'","Full (first)"
"3-4_3","ESL0824",41,8576,0.00478078358208955,4181879836.68713,3097688.76791639,14.9141798019409,0.343993633985519,19992662.4655052,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium polysaccharolyticum","Bifidobacterium polysaccharolyticum (ESL0824)","BA",8576,487625.913792809,19992662.4655052,"1","second","second1'","Full (second)"
"3-4_3","ESL0198",350,8576,0.0408115671641791,4181879836.68713,3097688.76791639,14.9141798019409,0.343993633985519,170669069.827483,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium polysaccharolyticum","Bifidobacterium polysaccharolyticum (ESL0198)","BA",8576,487625.913792809,170669069.827483,"1","first","first1'","Full (first)"
"3-4_3","ESL0827",3,8576,0.000349813432835821,4181879836.68713,3097688.76791639,14.9141798019409,0.343993633985519,1462877.74137843,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium sp1.","Bifidobacterium sp1. (ESL0827)","BA",8576,487625.913792809,1462877.74137843,"1","second","second1'","Full (second)"
"3-4_3","ESL0199",486,8576,0.056669776119403,4181879836.68713,3097688.76791639,14.9141798019409,0.343993633985519,236986194.103305,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium sp1.","Bifidobacterium sp1. (ESL0199)","BA",8576,487625.913792809,236986194.103305,"1","first","first1'","Full (first)"
"3-4_3","ESL0200",0,8576,0,4181879836.68713,3097688.76791639,14.9141798019409,0.343993633985519,0,"Yes","bee","3","5","1'","B1-A1","","0","Bifidobacterium sp2.","Bifidobacterium sp2. (ESL0200)","BA",8576,487625.913792809,1,"0","second","second1'","Full (second)"
"3-4_3","ESL0819",144,8576,0.0167910447761194,4181879836.68713,3097688.76791639,14.9141798019409,0.343993633985519,70218131.5861645,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium sp2.","Bifidobacterium sp2. (ESL0819)","BA",8576,487625.913792809,70218131.5861645,"1","first","first1'","Full (first)"
"3-4_3","ESL0394",1989,8576,0.231926305970149,4181879836.68713,3097688.76791639,14.9141798019409,0.343993633985519,969887942.533897,"Yes","bee","3","5","1'","B1-A1","","1","Lactobacillus melliventris","Lactobacillus melliventris (ESL0394)","BA",8576,487625.913792809,969887942.533897,"1","first","first1'","Full (first)"
"3-4_3","ESL0263",1404,8576,0.163712686567164,4181879836.68713,3097688.76791639,14.9141798019409,0.343993633985519,684626782.965104,"Yes","bee","3","5","1'","B1-A1","","1","Lactobacillus apis","Lactobacillus apis (ESL0263)","BA",8576,487625.913792809,684626782.965104,"1","first","first1'","Full (first)"
"3-4_3","ESL0185",0,8576,0,4181879836.68713,3097688.76791639,14.9141798019409,0.343993633985519,0,"Yes","bee","3","5","1'","B1-A1","","0","Lactobacillus apis","Lactobacillus apis (ESL0185)","BA",8576,487625.913792809,1,"0","second","second1'","Full (second)"
"3-4_3","ESL0183",0,8576,0,4181879836.68713,3097688.76791639,14.9141798019409,0.343993633985519,0,"Yes","bee","3","5","1'","B1-A1","","0","Lactobacillus helsingborgensis","Lactobacillus helsingborgensis (ESL0183)","BA",8576,487625.913792809,1,"0","second","second1'","Full (second)"
"3-4_3","ESL0835",1230,8576,0.143423507462687,4181879836.68713,3097688.76791639,14.9141798019409,0.343993633985519,599779873.965155,"Yes","bee","3","5","1'","B1-A1","","1","Lactobacillus helsingborgensis","Lactobacillus helsingborgensis (ESL0835)","BA",8576,487625.913792809,599779873.965155,"1","first","first1'","Full (first)"
"3-4_3","ESL0184",0,8576,0,4181879836.68713,3097688.76791639,14.9141798019409,0.343993633985519,0,"Yes","bee","3","5","1'","B1-A1","","0","Lactobacillus melliventris","Lactobacillus melliventris (ESL0184)","BA",8576,487625.913792809,1,"0","second","second1'","Full (second)"
"3-4_3","ESL0350",1774,8576,0.206856343283582,4181879836.68713,3097688.76791639,14.9141798019409,0.343993633985519,865048371.068443,"Yes","bee","3","5","1'","B1-A1","","1","Lactobacillus melliventris","Lactobacillus melliventris (ESL0350)","BA",8576,487625.913792809,865048371.068443,"1","first","first1'","Full (first)"
"3-4_3","ESL0186",0,8576,0,4181879836.68713,3097688.76791639,14.9141798019409,0.343993633985519,0,"Yes","bee","3","5","1'","B1-A1","","0","Lactobacillus kullabergensis","Lactobacillus kullabergensis (ESL0186)","BA",8576,487625.913792809,1,"0","second","second1'","Full (second)"
"3-4_3","ESL0261",536,8576,0.0625,4181879836.68713,3097688.76791639,14.9141798019409,0.343993633985519,261367489.792946,"Yes","bee","3","5","1'","B1-A1","","1","Lactobacillus kullabergensis","Lactobacillus kullabergensis (ESL0261)","BA",8576,487625.913792809,261367489.792946,"1","first","first1'","Full (first)"
"3-4_4","ESL0825",24,7749,0.00309717382888115,6912232256.25752,5120172.04167224,14.1735734939575,0.00512700760737062,21408384.8432289,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium apousia","Bifidobacterium apousia (ESL0825)","BA",7749,892016.035134536,21408384.8432289,"1","second","second1'","Full (second)"
"3-4_4","ESL0820",84,7749,0.010840108401084,6912232256.25752,5120172.04167224,14.1735734939575,0.00512700760737062,74929346.951301,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium apousia","Bifidobacterium apousia (ESL0820)","BA",7749,892016.035134536,74929346.951301,"1","first","first1'","Full (first)"
"3-4_4","ESL0822",22,7749,0.00283907600980772,6912232256.25752,5120172.04167224,14.1735734939575,0.00512700760737062,19624352.7729598,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium asteroides","Bifidobacterium asteroides (ESL0822)","BA",7749,892016.035134536,19624352.7729598,"1","second","second1'","Full (second)"
"3-4_4","ESL0170",39,7749,0.00503290747193186,6912232256.25752,5120172.04167224,14.1735734939575,0.00512700760737062,34788625.3702469,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium asteroides","Bifidobacterium asteroides (ESL0170)","BA",7749,892016.035134536,34788625.3702469,"1","first","first1'","Full (first)"
"3-4_4","ESL0824",14,7749,0.001806684733514,6912232256.25752,5120172.04167224,14.1735734939575,0.00512700760737062,12488224.4918835,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium polysaccharolyticum","Bifidobacterium polysaccharolyticum (ESL0824)","BA",7749,892016.035134536,12488224.4918835,"1","second","second1'","Full (second)"
"3-4_4","ESL0198",75,7749,0.00967866821525358,6912232256.25752,5120172.04167224,14.1735734939575,0.00512700760737062,66901202.6350902,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium polysaccharolyticum","Bifidobacterium polysaccharolyticum (ESL0198)","BA",7749,892016.035134536,66901202.6350902,"1","first","first1'","Full (first)"
"3-4_4","ESL0827",4,7749,0.000516195638146858,6912232256.25752,5120172.04167224,14.1735734939575,0.00512700760737062,3568064.14053814,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium sp1.","Bifidobacterium sp1. (ESL0827)","BA",7749,892016.035134536,3568064.14053814,"1","second","second1'","Full (second)"
"3-4_4","ESL0199",170,7749,0.0219383146212415,6912232256.25752,5120172.04167224,14.1735734939575,0.00512700760737062,151642725.972871,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium sp1.","Bifidobacterium sp1. (ESL0199)","BA",7749,892016.035134536,151642725.972871,"1","first","first1'","Full (first)"
"3-4_4","ESL0200",0,7749,0,6912232256.25752,5120172.04167224,14.1735734939575,0.00512700760737062,0,"Yes","bee","3","5","1'","B1-A1","","0","Bifidobacterium sp2.","Bifidobacterium sp2. (ESL0200)","BA",7749,892016.035134536,1,"0","second","second1'","Full (second)"
"3-4_4","ESL0819",6,7749,0.000774293457220286,6912232256.25752,5120172.04167224,14.1735734939575,0.00512700760737062,5352096.21080722,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium sp2.","Bifidobacterium sp2. (ESL0819)","BA",7749,892016.035134536,5352096.21080722,"1","first","first1'","Full (first)"
"3-4_4","ESL0394",2379,7749,0.307007355787844,6912232256.25752,5120172.04167224,14.1735734939575,0.00512700760737062,2122106147.58506,"Yes","bee","3","5","1'","B1-A1","","1","Lactobacillus melliventris","Lactobacillus melliventris (ESL0394)","BA",7749,892016.035134536,2122106147.58506,"1","first","first1'","Full (first)"
"3-4_4","ESL0263",1176,7749,0.151761517615176,6912232256.25752,5120172.04167224,14.1735734939575,0.00512700760737062,1049010857.31821,"Yes","bee","3","5","1'","B1-A1","","1","Lactobacillus apis","Lactobacillus apis (ESL0263)","BA",7749,892016.035134536,1049010857.31821,"1","first","first1'","Full (first)"
"3-4_4","ESL0185",60,7749,0.00774293457220286,6912232256.25752,5120172.04167224,14.1735734939575,0.00512700760737062,53520962.1080722,"Yes","bee","3","5","1'","B1-A1","","1","Lactobacillus apis","Lactobacillus apis (ESL0185)","BA",7749,892016.035134536,53520962.1080722,"1","second","second1'","Full (second)"
"3-4_4","ESL0183",5,7749,0.000645244547683572,6912232256.25752,5120172.04167224,14.1735734939575,0.00512700760737062,4460080.17567268,"Yes","bee","3","5","1'","B1-A1","","1","Lactobacillus helsingborgensis","Lactobacillus helsingborgensis (ESL0183)","BA",7749,892016.035134536,4460080.17567268,"1","second","second1'","Full (second)"
"3-4_4","ESL0835",1337,7749,0.172538392050587,6912232256.25752,5120172.04167224,14.1735734939575,0.00512700760737062,1192625438.97487,"Yes","bee","3","5","1'","B1-A1","","1","Lactobacillus helsingborgensis","Lactobacillus helsingborgensis (ESL0835)","BA",7749,892016.035134536,1192625438.97487,"1","first","first1'","Full (first)"
"3-4_4","ESL0184",2,7749,0.000258097819073429,6912232256.25752,5120172.04167224,14.1735734939575,0.00512700760737062,1784032.07026907,"Yes","bee","3","5","1'","B1-A1","","1","Lactobacillus melliventris","Lactobacillus melliventris (ESL0184)","BA",7749,892016.035134536,1784032.07026907,"1","second","second1'","Full (second)"
"3-4_4","ESL0350",1660,7749,0.214221189830946,6912232256.25752,5120172.04167224,14.1735734939575,0.00512700760737062,1480746618.32333,"Yes","bee","3","5","1'","B1-A1","","1","Lactobacillus melliventris","Lactobacillus melliventris (ESL0350)","BA",7749,892016.035134536,1480746618.32333,"1","first","first1'","Full (first)"
"3-4_4","ESL0186",67,7749,0.00864627693895987,6912232256.25752,5120172.04167224,14.1735734939575,0.00512700760737062,59765074.3540139,"Yes","bee","3","5","1'","B1-A1","","1","Lactobacillus kullabergensis","Lactobacillus kullabergensis (ESL0186)","BA",7749,892016.035134536,59765074.3540139,"1","second","second1'","Full (second)"
"3-4_4","ESL0261",587,7749,0.0757517098980514,6912232256.25752,5120172.04167224,14.1735734939575,0.00512700760737062,523613412.623973,"Yes","bee","3","5","1'","B1-A1","","1","Lactobacillus kullabergensis","Lactobacillus kullabergensis (ESL0261)","BA",7749,892016.035134536,523613412.623973,"1","first","first1'","Full (first)"
"3-4_5","ESL0825",157,19610,0.00800611932687404,4760116988.08698,3526012.58376813,14.7233123779297,0.0579800568521023,38110064.6165046,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium apousia","Bifidobacterium apousia (ESL0825)","BA",19610,242739.265073278,38110064.6165046,"1","second","second1'","Full (second)"
"3-4_5","ESL0820",1103,19610,0.0562468128505864,4760116988.08698,3526012.58376813,14.7233123779297,0.0579800568521023,267741409.375826,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium apousia","Bifidobacterium apousia (ESL0820)","BA",19610,242739.265073278,267741409.375826,"1","first","first1'","Full (first)"
"3-4_5","ESL0822",25,19610,0.0012748597654258,4760116988.08698,3526012.58376813,14.7233123779297,0.0579800568521023,6068481.62683195,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium asteroides","Bifidobacterium asteroides (ESL0822)","BA",19610,242739.265073278,6068481.62683195,"1","second","second1'","Full (second)"
"3-4_5","ESL0170",522,19610,0.0266190719020908,4760116988.08698,3526012.58376813,14.7233123779297,0.0579800568521023,126709896.368251,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium asteroides","Bifidobacterium asteroides (ESL0170)","BA",19610,242739.265073278,126709896.368251,"1","first","first1'","Full (first)"
"3-4_5","ESL0824",77,19610,0.00392656807751147,4760116988.08698,3526012.58376813,14.7233123779297,0.0579800568521023,18690923.4106424,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium polysaccharolyticum","Bifidobacterium polysaccharolyticum (ESL0824)","BA",19610,242739.265073278,18690923.4106424,"1","second","second1'","Full (second)"
"3-4_5","ESL0198",1269,19610,0.0647118816930138,4760116988.08698,3526012.58376813,14.7233123779297,0.0579800568521023,308036127.37799,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium polysaccharolyticum","Bifidobacterium polysaccharolyticum (ESL0198)","BA",19610,242739.265073278,308036127.37799,"1","first","first1'","Full (first)"
"3-4_5","ESL0827",19,19610,0.00096889342172361,4760116988.08698,3526012.58376813,14.7233123779297,0.0579800568521023,4612046.03639228,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium sp1.","Bifidobacterium sp1. (ESL0827)","BA",19610,242739.265073278,4612046.03639228,"1","second","second1'","Full (second)"
"3-4_5","ESL0199",1094,19610,0.0557878633350331,4760116988.08698,3526012.58376813,14.7233123779297,0.0579800568521023,265556755.990166,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium sp1.","Bifidobacterium sp1. (ESL0199)","BA",19610,242739.265073278,265556755.990166,"1","first","first1'","Full (first)"
"3-4_5","ESL0200",0,19610,0,4760116988.08698,3526012.58376813,14.7233123779297,0.0579800568521023,0,"Yes","bee","3","5","1'","B1-A1","","0","Bifidobacterium sp2.","Bifidobacterium sp2. (ESL0200)","BA",19610,242739.265073278,1,"0","second","second1'","Full (second)"
"3-4_5","ESL0819",408,19610,0.0208057113717491,4760116988.08698,3526012.58376813,14.7233123779297,0.0579800568521023,99037620.1498974,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium sp2.","Bifidobacterium sp2. (ESL0819)","BA",19610,242739.265073278,99037620.1498974,"1","first","first1'","Full (first)"
"3-4_5","ESL0394",2898,19610,0.147781744008159,4760116988.08698,3526012.58376813,14.7233123779297,0.0579800568521023,703458390.182359,"Yes","bee","3","5","1'","B1-A1","","1","Lactobacillus melliventris","Lactobacillus melliventris (ESL0394)","BA",19610,242739.265073278,703458390.182359,"1","first","first1'","Full (first)"
"3-4_5","ESL0263",1941,19610,0.0989801121876594,4760116988.08698,3526012.58376813,14.7233123779297,0.0579800568521023,471156913.507232,"Yes","bee","3","5","1'","B1-A1","","1","Lactobacillus apis","Lactobacillus apis (ESL0263)","BA",19610,242739.265073278,471156913.507232,"1","first","first1'","Full (first)"
"3-4_5","ESL0185",17,19610,0.000866904640489546,4760116988.08698,3526012.58376813,14.7233123779297,0.0579800568521023,4126567.50624572,"Yes","bee","3","5","1'","B1-A1","","1","Lactobacillus apis","Lactobacillus apis (ESL0185)","BA",19610,242739.265073278,4126567.50624572,"1","second","second1'","Full (second)"
"3-4_5","ESL0183",0,19610,0,4760116988.08698,3526012.58376813,14.7233123779297,0.0579800568521023,0,"Yes","bee","3","5","1'","B1-A1","","0","Lactobacillus helsingborgensis","Lactobacillus helsingborgensis (ESL0183)","BA",19610,242739.265073278,1,"0","second","second1'","Full (second)"
"3-4_5","ESL0835",1486,19610,0.0757776644569097,4760116988.08698,3526012.58376813,14.7233123779297,0.0579800568521023,360710547.898891,"Yes","bee","3","5","1'","B1-A1","","1","Lactobacillus helsingborgensis","Lactobacillus helsingborgensis (ESL0835)","BA",19610,242739.265073278,360710547.898891,"1","first","first1'","Full (first)"
"3-4_5","ESL0184",0,19610,0,4760116988.08698,3526012.58376813,14.7233123779297,0.0579800568521023,0,"Yes","bee","3","5","1'","B1-A1","","0","Lactobacillus melliventris","Lactobacillus melliventris (ESL0184)","BA",19610,242739.265073278,1,"0","second","second1'","Full (second)"
"3-4_5","ESL0350",5304,19610,0.270474247832738,4760116988.08698,3526012.58376813,14.7233123779297,0.0579800568521023,1287489061.94867,"Yes","bee","3","5","1'","B1-A1","","1","Lactobacillus melliventris","Lactobacillus melliventris (ESL0350)","BA",19610,242739.265073278,1287489061.94867,"1","first","first1'","Full (first)"
"3-4_5","ESL0186",29,19610,0.00147883732789393,4760116988.08698,3526012.58376813,14.7233123779297,0.0579800568521023,7039438.68712506,"Yes","bee","3","5","1'","B1-A1","","1","Lactobacillus kullabergensis","Lactobacillus kullabergensis (ESL0186)","BA",19610,242739.265073278,7039438.68712506,"1","second","second1'","Full (second)"
"3-4_5","ESL0261",1154,19610,0.0588475267720551,4760116988.08698,3526012.58376813,14.7233123779297,0.0579800568521023,280121111.894563,"Yes","bee","3","5","1'","B1-A1","","1","Lactobacillus kullabergensis","Lactobacillus kullabergensis (ESL0261)","BA",19610,242739.265073278,280121111.894563,"1","first","first1'","Full (first)"
"3-4_6","ESL0825",0,7103,0,2900124963.38505,2148240.71361856,15.4535827636719,0.231406301259995,0,"Yes","bee","3","5","1'","B1-A1","","0","Bifidobacterium apousia","Bifidobacterium apousia (ESL0825)","BA",7103,408295.785356195,1,"0","second","second1'","Full (second)"
"3-4_6","ESL0820",256,7103,0.0360411093903984,2900124963.38505,2148240.71361856,15.4535827636719,0.231406301259995,104523721.051186,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium apousia","Bifidobacterium apousia (ESL0820)","BA",7103,408295.785356195,104523721.051186,"1","first","first1'","Full (first)"
"3-4_6","ESL0822",0,7103,0,2900124963.38505,2148240.71361856,15.4535827636719,0.231406301259995,0,"Yes","bee","3","5","1'","B1-A1","","0","Bifidobacterium asteroides","Bifidobacterium asteroides (ESL0822)","BA",7103,408295.785356195,1,"0","second","second1'","Full (second)"
"3-4_6","ESL0170",41,7103,0.005772208925806,2900124963.38505,2148240.71361856,15.4535827636719,0.231406301259995,16740127.199604,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium asteroides","Bifidobacterium asteroides (ESL0170)","BA",7103,408295.785356195,16740127.199604,"1","first","first1'","Full (first)"
"3-4_6","ESL0824",0,7103,0,2900124963.38505,2148240.71361856,15.4535827636719,0.231406301259995,0,"Yes","bee","3","5","1'","B1-A1","","0","Bifidobacterium polysaccharolyticum","Bifidobacterium polysaccharolyticum (ESL0824)","BA",7103,408295.785356195,1,"0","second","second1'","Full (second)"
"3-4_6","ESL0198",262,7103,0.0368858228917359,2900124963.38505,2148240.71361856,15.4535827636719,0.231406301259995,106973495.763323,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium polysaccharolyticum","Bifidobacterium polysaccharolyticum (ESL0198)","BA",7103,408295.785356195,106973495.763323,"1","first","first1'","Full (first)"
"3-4_6","ESL0827",0,7103,0,2900124963.38505,2148240.71361856,15.4535827636719,0.231406301259995,0,"Yes","bee","3","5","1'","B1-A1","","0","Bifidobacterium sp1.","Bifidobacterium sp1. (ESL0827)","BA",7103,408295.785356195,1,"0","second","second1'","Full (second)"
"3-4_6","ESL0199",276,7103,0.0388568210615233,2900124963.38505,2148240.71361856,15.4535827636719,0.231406301259995,112689636.75831,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium sp1.","Bifidobacterium sp1. (ESL0199)","BA",7103,408295.785356195,112689636.75831,"1","first","first1'","Full (first)"
"3-4_6","ESL0200",0,7103,0,2900124963.38505,2148240.71361856,15.4535827636719,0.231406301259995,0,"Yes","bee","3","5","1'","B1-A1","","0","Bifidobacterium sp2.","Bifidobacterium sp2. (ESL0200)","BA",7103,408295.785356195,1,"0","second","second1'","Full (second)"
"3-4_6","ESL0819",145,7103,0.0204139096156554,2900124963.38505,2148240.71361856,15.4535827636719,0.231406301259995,59202888.8766482,"Yes","bee","3","5","1'","B1-A1","","1","Bifidobacterium sp2.","Bifidobacterium sp2. (ESL0819)","BA",7103,408295.785356195,59202888.8766482,"1","first","first1'","Full (first)"
